regulator_oln_id	target_oln_id	gene_expression_evidence	binding_evidence	combinatorial_evidence	regulation_direction	pubmed_id
YLR131C	YJL196C	1	1	0	activates	20385592,22720667
YLR131C	YJR145C	0	2	0		12399584,16522208
YLR131C	YJR146W	1	2	0	activates	12399584,20385592,22720667
YLR131C	YJR147W	2	2	0	activates	12399584,16522208,17417638,20385592
YLR131C	YJR149W	0	2	0		12399584,22720667
YLR131C	YKL084W	0	2	0		12399584,22720667
YLR131C	YKL150W	0	2	0		12399584,16522208
YLR131C	YKL151C	0	2	0		12399584,16522208
YLR131C	YKL164C	1	1	0	activates	20385592,22720667
YLR131C	YKR040C	0	2	0		12399584,22720667
YLR131C	YKR042W	1	2	0	activates	12399584,20385592,22720667
YLR131C	YLR079W	1	1	0	activates	20385592,22720667
YLR131C	YLR286C	3	2	0	activates	12399584,16522208,17417638,20385592,24766815
YLR131C	YLR287C-A	1	2	0	inactivates	12399584,20385592,22720667
YLR131C	YLR397C	0	2	0		12399584,22720667
YLR131C	YLR438C-A	0	2	0		12399584,22720667
YLR131C	YLR439W	1	2	0	activates	12399584,20385592,22720667
YLR131C	YML007W	0	2	0		12399584,22720667
YLR131C	YML008C	0	2	0		12399584,22720667
YLR131C	YML100W	0	2	0		12399584,16522208
YLR131C	YML101C	0	2	0		12399584,16522208
YLR131C	YNL078W	1	1	0	activates	16522208,20385592
YLR131C	YNL241C	0	2	0		12399584,16522208
YLR131C	YNL327W	1	2	0	activates	12399584,16522208,20385592
YLR131C	YNL328C	0	2	0		12399584,16522208
YLR131C	YNR018W	0	2	0		12399584,16522208
YLR131C	YNR067C	2	1	0	activates	17417638,20385592,22720667
YLR131C	YOL109W	1	1	0	inactivates	20385592,22720667
YLR131C	YOR063W	1	1	0	activates	20385592,22720667
YLR131C	YOR138C	0	2	0		12399584,16522208
YLR131C	YOR140W	0	2	0		12399584,16522208
YLR131C	YOR264W	2	1	0	activates	17417638,20385592,22720667
YLR131C	YOR342C	1	1	0	activates	20385592,22720667
YLR131C	YPL024W	0	2	0		12399584,22720667
YLR131C	YPL025C	0	2	0		12399584,22720667
YLR176C	YBR042C	0	2	0		12399584,22720667
YLR176C	YDL085W	0	2	0		21329885,22720667
YLR176C	YDL128W	0	2	0		21329885,22720667
YLR176C	YDL129W	2	2	0	inactivates	12399584,17417638,20385592,22720667
YLR176C	YDL229W	0	2	0		12399584,16522208
YLR176C	YDR086C	0	2	0		12399584,22720667
YLR176C	YDR186C	1	1	0	inactivates	20385592,22720667
YLR176C	YDR292C	0	2	0		21329885,22720667
YLR176C	YDR388W	0	2	0		21329885,22720667
YLR176C	YDR410C	1	2	0	inactivates	12399584,16522208,20385592
YLR176C	YER022W	0	2	0		12399584,22720667
YLR176C	YGL012W	1	1	0	inactivates	20385592,22720667
YLR176C	YGR117C	1	1	0	activates	20385592,21329885
YLR176C	YGR159C	0	2	0		21329885,22720667
YLR176C	YGR180C	3	2	0	inactivates	12399584,16522208,17417638,20385592,24766815
YLR176C	YGR211W	1	1	0	activates	20385592,21329885
YLR176C	YHL008C	0	2	0		12399584,22720667
YLR176C	YHR153C	0	2	0		12399584,22720667
YLR176C	YHR154W	0	3	0		12399584,21329885,22720667
YLR176C	YIL066C	3	2	0	inactivates	12399584,16522208,17417638,20385592,24766815
YLR176C	YIR038C	0	2	0		21329885,22720667
YLR176C	YJL004C	1	1	0	inactivates	20385592,21329885
YLR176C	YJL134W	1	2	0	inactivates	12399584,20385592,22720667
YLR176C	YJL135W	0	2	0		12399584,22720667
YLR176C	YJL136C	0	2	0		12399584,22720667
YLR176C	YJR077C	1	1	0	inactivates	20385592,21329885
YLR176C	YKL120W	1	1	0	activates	20385592,22720667
YLR176C	YKR024C	1	1	0	inactivates	20385592,21329885
YLR176C	YKR026C	0	2	0		12399584,22720667
YLR176C	YLL002W	1	1	0	activates	20385592,21329885
YLR176C	YLR034C	1	2	0	inactivates	12399584,20385592,22720667
YLR176C	YLR078C	0	2	0		21329885,22720667
YLR176C	YLR079W	0	2	0		21329885,22720667
YLR176C	YLR089C	1	1	0	activates	20385592,21329885
YLR176C	YLR176C	1	1	0	activates	20385592,22720667
YLR176C	YLR286C	0	2	0		12399584,16522208
YLR131C	YDR525W-A	0	2	0		12399584,16522208
YLR176C	YML007W	0	2	0		21329885,22720667
YLR176C	YML052W	1	1	0	inactivates	20385592,22720667
YLR176C	YMR034C	1	1	0	inactivates	20385592,21329885
YLR176C	YMR140W	1	1	0	activates	20385592,21329885
YLR176C	YMR173W	1	1	0	activates	20385592,21329885
YLR176C	YMR177W	1	2	0	inactivates	12399584,16522208,20385592
YLR176C	YMR276W	1	1	0	activates	20385592,21329885
YPR104C	YMR143W	0	3	0		12399584,21329885,22720667
YLR176C	YMR279C	3	2	0	inactivates	12399584,17417638,20385592,22720667,24766815
YLR176C	YMR314W	1	1	0	activates	20385592,21329885
YLR176C	YNL094W	1	1	0	activates	20385592,21329885
YLR176C	YOR268C	0	2	0		12399584,22720667
YLR176C	YOR269W	0	2	0		12399584,16522208
YLR176C	YOR280C	1	2	0	inactivates	12399584,20385592,22720667
YLR176C	YOR284W	0	2	0		12399584,22720667
YLR176C	YOR378W	3	2	0	inactivates	12399584,17417638,20385592,22720667,24766815
YLR176C	YPL056C	1	1	0	activates	20385592,21329885
YLR176C	YPL091W	1	1	0	activates	20385592,21329885
YLR176C	YPL152W	0	2	0		21329885,22720667
YLR176C	YPL188W	0	2	0		12399584,22720667
YLR176C	YPR009W	1	1	0	activates	20385592,21329885
YLR182W	YBR009C	1	1	0	activates	20385592,22720667
YLR182W	YBR010W	1	1	0	activates	20385592,22720667
YLR182W	YBR070C	1	1	0	inactivates	20385592,22720667
YLR182W	YBR071W	1	1	0	inactivates	20385592,22720667
YLR182W	YBR077C	0	2	0		12399584,16522208
YLR182W	YBR078W	0	2	0		12399584,16522208
YLR182W	YBR160W	1	1	0	inactivates	20385592,22720667
YLR182W	YCL061C	1	1	0	inactivates	20385592,22720667
YLR182W	YCL063W	1	1	0	activates	20385592,22720667
YLR182W	YCL064C	1	1	0	activates	20385592,22720667
YLR182W	YDL018C	0	2	0		12399584,16522208
YLR182W	YDL101C	1	2	0	inactivates	12399584,16522208,20385592
YLR182W	YDL127W	0	2	0		12399584,16522208
YLR182W	YDL161W	1	1	0	inactivates	20385592,22720667
YLR182W	YDL227C	1	2	0	activates	12399584,22720667,24766815
YLR182W	YDR115W	0	2	0		12399584,16522208
YLR182W	YDR133C	1	1	0	activates	20385592,22720667
YLR182W	YDR144C	1	2	0	inactivates	12399584,20385592,22720667
YLR182W	YDR145W	0	2	0		12399584,22720667
YLR182W	YDR225W	1	1	0	activates	16522208,20385592
YLR182W	YDR263C	1	2	0	inactivates	12399584,16522208,20385592
YLR182W	YDR279W	0	2	0		12399584,22720667
YLR182W	YDR309C	0	2	0		12399584,16522208
YLR182W	YDR501W	1	1	0	inactivates	20385592,22720667
YLR182W	YDR507C	0	2	0		12399584,16522208
YLR182W	YDR525W-A	0	2	0		12399584,16522208
YLR182W	YDR528W	0	2	0		12399584,16522208
YLR182W	YEL040W	1	1	0	inactivates	16522208,20385592
YKR099W	YFR029W	1	1	0	activates	20385592,22720667
YLR182W	YER001W	1	1	0	inactivates	16522208,20385592
YLR182W	YER004W	1	1	0	inactivates	20385592,22720667
YLR182W	YER070W	0	2	0		12399584,16522208
YLR182W	YER078C	0	2	0		12399584,22720667
YLR182W	YER079W	1	2	0	inactivates	12399584,20385592,22720667
YLR182W	YER086W	1	1	0	inactivates	20385592,22720667
YLR182W	YER094C	1	2	0	inactivates	12399584,20385592,22720667
YLR182W	YER095W	1	2	0	inactivates	12399584,20385592,22720667
YLR182W	YER098W	1	1	0	inactivates	20385592,22720667
YLR182W	YER111C	1	2	0	inactivates	12399584,16522208,20385592
YLR182W	YER112W	0	2	0		12399584,16522208
YLR131C	YFL021W	1	2	0	activates	12399584,20385592,22720667
YLR182W	YER118C	1	1	0	inactivates	20385592,22720667
YLR182W	YER128W	1	1	0	inactivates	12399584,20385592
YLR182W	YER140W	1	1	0	inactivates	12399584,20385592
YLR182W	YER156C	1	1	0	inactivates	20385592,22720667
YLR182W	YFR026C	1	1	0	inactivates	20385592,22720667
YLR182W	YGL038C	0	2	0		12399584,22720667
YLR182W	YGL179C	1	2	0	inactivates	12399584,16522208,20385592
YLR182W	YGR041W	0	2	0		12399584,16522208
YLR182W	YGR110W	0	2	0		12399584,22720667
YLR182W	YGR213C	1	1	0	inactivates	20385592,22720667
YLR182W	YHL025W	1	1	0	inactivates	20385592,22720667
YLR182W	YHR061C	0	2	0		12399584,16522208
YLR182W	YHR149C	0	2	0		12399584,16522208
YLR182W	YHR150W	0	2	0		12399584,16522208
YLR182W	YHR153C	0	2	0		12399584,22720667
YLR182W	YHR154W	0	2	0		12399584,22720667
YLR182W	YIL026C	0	2	0		12399584,16522208
YLR182W	YIL140W	1	1	0	activates	20385592,22720667
YLR182W	YIR009W	1	1	0	inactivates	20385592,22720667
YLR182W	YJL073W	0	2	0		12399584,22720667
YLR182W	YJL074C	0	2	0		12399584,22720667
YLR182W	YJL092W	0	2	0		12399584,16522208
YLR182W	YJL093C	0	2	0		12399584,16522208
YLR182W	YJL158C	1	1	0	activates	20385592,22720667
YLR182W	YJL184W	0	2	0		12399584,22720667
YLR182W	YJL186W	0	2	0		12399584,16522208
YLR182W	YJL187C	0	2	0		12399584,16522208
YLR182W	YJL196C	1	1	0	inactivates	16522208,20385592
YLR182W	YJR030C	0	2	0		12399584,22720667
YLR182W	YJR048W	1	1	0	activates	20385592,22720667
YLR182W	YJR054W	0	2	0		12399584,16522208
YLR182W	YKL045W	1	1	0	inactivates	20385592,22720667
YLR182W	YKL096W	2	1	0	activates	16522208,17417638,20385592
YLR182W	YKL096W-A	1	1	0	activates	16522208,20385592
YLR182W	YKL097C	1	1	0	activates	17417638,22720667
YLR182W	YKL112W	0	2	0		12399584,22720667
YLR182W	YKL113C	0	2	0		12399584,22720667
YLR182W	YKL161C	1	1	0	inactivates	12399584,24766815
YLR182W	YKR011C	0	2	0		12399584,22720667
YLR182W	YKR013W	0	2	0		12399584,22720667
YLR182W	YKR077W	1	1	0	inactivates	20385592,22720667
YLR182W	YKR090W	1	1	0	inactivates	17417638,22720667
YLR182W	YLR073C	1	1	0	activates	20385592,22720667
YLR182W	YLR103C	1	2	0	inactivates	12399584,16522208,20385592
YLR182W	YLR104W	0	2	0		12399584,16522208
YLR182W	YLR121C	1	1	0	inactivates	20385592,22720667
YLR182W	YLR234W	1	1	0	inactivates	20385592,22720667
YLR182W	YLR300W	1	1	0	activates	16522208,20385592
YLR182W	YLR332W	0	2	0		12399584,16522208
YLR182W	YLR439W	1	1	0	activates	20385592,22720667
YLR182W	YML027W	1	2	0	activates	12399584,16522208,20385592
YLR182W	YMR006C	1	1	0	activates	20385592,22720667
YLR182W	YMR007W	1	1	0	inactivates	20385592,22720667
YLR182W	YMR076C	0	2	0		12399584,22720667
YLR182W	YMR173W	1	1	0	activates	20385592,22720667
YLR182W	YMR173W-A	1	1	0	activates	20385592,22720667
YLR182W	YMR179W	0	2	0		12399584,16522208
YLR182W	YMR199W	0	2	0		12399584,16522208
YLR182W	YMR215W	1	1	0	activates	20385592,22720667
YLR182W	YMR306C-A	0	2	0		12399584,22720667
YLR182W	YMR307W	0	2	0		12399584,16522208
YLR182W	YNL031C	1	1	0	activates	20385592,22720667
YLR182W	YNL055C	1	1	0	activates	20385592,22720667
YLR182W	YNL166C	2	1	0	inactivates	17417638,20385592,22720667
YLR182W	YNL289W	0	2	0		12399584,16522208
YLR182W	YNL298W	0	2	0		12399584,16522208
YLR182W	YNL300W	3	2	0	activates	12399584,17417638,20385592,22720667,24766815
YLR182W	YNL301C	0	2	0		12399584,22720667
YLR182W	YNR044W	2	1	0	activates	16522208,17417638,20385592
YLR182W	YOL007C	1	1	0	activates	20385592,22720667
YLR182W	YOL017W	1	1	0	inactivates	20385592,22720667
YLR182W	YOL113W	1	2	0	inactivates	12399584,16522208,20385592
YLR182W	YOL114C	0	2	0		12399584,16522208
YLR182W	YOR074C	0	2	0		12399584,16522208
YLR182W	YOR075W	0	2	0		12399584,16522208
YLR182W	YOR195W	1	1	0	inactivates	20385592,22720667
YLR182W	YOR212W	1	1	0	activates	20385592,22720667
YLR182W	YOR226C	1	1	0	inactivates	20385592,22720667
YLR182W	YOR246C	1	1	0	activates	16522208,20385592
YLR182W	YOR247W	1	1	0	activates	16522208,20385592
YLR182W	YOR248W	1	1	0	activates	20385592,22720667
YLR182W	YOR372C	0	2	0		12399584,16522208
YLR182W	YOR373W	0	2	0		12399584,16522208
YLR182W	YPL014W	1	1	0	inactivates	20385592,22720667
YLR182W	YPL016W	1	1	0	activates	20385592,22720667
YLR182W	YPL081W	1	1	0	activates	20385592,22720667
YLR182W	YPL126W	0	2	0		12399584,22720667
YLR182W	YPL127C	1	2	0	activates	12399584,20385592,22720667
YLR182W	YPL163C	2	2	0	activates	12399584,16522208,20385592,24766815
YLR182W	YPL177C	1	1	0	activates	20385592,22720667
YLR182W	YPL267W	0	2	0		12399584,22720667
YLR256W	YJR048W	1	1	0	activates	16522208,24766815
YLR403W	YAL022C	1	1	0	activates	12399584,20385592
YLR403W	YBL068W	1	1	0	activates	20385592,22720667
YLR403W	YBL087C	3	1	0	activates	16522208,17417638,18524923,20385592
YLR403W	YBR048W	3	1	0	activates	16522208,17417638,18524923,20385592
YLR403W	YBR121C	2	1	0	activates	18524923,20385592,22720667
YLR403W	YBR186W	1	1	0	activates	20385592,22720667
YLR403W	YBR188C	1	1	0	inactivates	16522208,18524923
YLR403W	YBR189W	2	1	0	activates	16522208,17417638,20385592
YLR403W	YBR282W	1	1	0	inactivates	20385592,22720667
YLR403W	YCR021C	3	1	0	activates,inactivates	17417638,18524923,21329885
YLR403W	YER117W	2	1	0	activates	12399584,17417638,20385592
YLR403W	YGL103W	3	1	0	activates	12399584,17417638,18524923,20385592
YLR403W	YGL135W	2	2	0	activates	12399584,16522208,17417638,20385592
YLR403W	YGL136C	1	2	0	inactivates	12399584,16522208,20385592
YLR403W	YGR250C	2	1	0	inactivates	12399584,17417638,20385592
YLR403W	YJL034W	2	1	0	activates	18524923,20385592,22720667
YLR403W	YJL068C	2	1	0	activates	12399584,18524923,20385592
YLR403W	YJL148W	2	1	0	activates	18524923,20385592,22720667
YLR403W	YJR123W	3	1	0	activates	16522208,17417638,18524923,20385592
YLR403W	YLR166C	2	1	0	inactivates	12399584,18524923
YLR403W	YLR167W	2	1	0	activates	12399584,17417638,20385592
YLR403W	YML024W	2	1	0	activates	16522208,17417638,20385592
YLR403W	YML026C	2	1	0	activates	16522208,17417638,20385592
YLR403W	YMR186W	2	1	0	activates	18524923,20385592,22720667
YLR403W	YMR257C	1	1	0	inactivates	12399584,20385592
YLR403W	YNL069C	2	1	0	activates	16522208,17417638,20385592
YLR403W	YNL241C	4	1	0	activates	12399584,17417638,18524923,20385592
YLR403W	YOL121C	2	1	0	activates	16522208,17417638,20385592
YLR403W	YOR032C	1	1	0	inactivates	12399584,20385592
YLR403W	YOR070C	1	1	0	inactivates	20385592,22720667
YLR403W	YOR234C	3	1	0	activates	16522208,17417638,18524923,20385592
YLR403W	YOR312C	2	1	0	activates	16522208,17417638,20385592
YLR403W	YPL034W	2	2	0	inactivates	12399584,18524923,20385592,22720667
YLR403W	YPL085W	1	1	0		12399584,18524923
YLR403W	YPL086C	1	1	0		12399584,18524923
YLR403W	YPL090C	3	1	0	activates	16522208,17417638,18524923,20385592
YLR403W	YPL183W-A	1	1	0	activates	12399584,20385592
YLR403W	YPL184C	2	1	0	inactivates	12399584,18524923,20385592
YLR403W	YPR103W	1	1	0		16522208,18524923
YLR403W	YOR117W	1	1	0		12399584,18524923
YLR451W	YBR033W	0	2	0		21329885,22720667
YLR451W	YBR068C	2	2	0	activates	12399584,16522208,17417638,20385592
YLR451W	YBR083W	1	1	0	activates	20385592,22720667
YLR451W	YCR018C-A	0	2	0		12399584,22720667
YLR451W	YCR019W	0	2	0		12399584,22720667
YLR451W	YDR042C	0	2	0		12399584,22720667
YLR451W	YER073W	2	1	0	activates	17417638,20385592,22720667
YLR451W	YGL009C	2	2	0	activates	12399584,16522208,17417638,20385592
YLR451W	YHL016C	1	1	0	inactivates	20385592,21329885
YLR451W	YHR207C	0	2	0		12399584,22720667
YLR451W	YHR208W	3	2	0	activates	12399584,17417638,20385592,22720667,24766815
YLR451W	YIL050W	1	1	0	activates	20385592,22720667
YLR451W	YJR016C	2	1	0	activates	16522208,17417638,20385592
YLR451W	YJR046W	1	1	0	activates	20385592,22720667
YLR451W	YKL029C	2	1	0	activates	17417638,20385592,22720667
YLR451W	YKL120W	2	2	0	activates	12399584,16522208,17417638,20385592
YLR451W	YLR355C	1	1	0	activates	16522208,20385592
YLR451W	YMR023C	1	1	0	inactivates	20385592,22720667
YLR451W	YMR108W	2	2	0	activates	12399584,16522208,17417638,20385592
YLR451W	YMR276W	1	1	0	activates	20385592,21329885
YLR451W	YMR291W	1	1	0	activates	20385592,22720667
YLR451W	YNL102W	1	1	0	activates	20385592,22720667
YLR451W	YNL104C	1	2	0	activates	12399584,16522208,20385592
YLR451W	YNL241C	1	1	0	activates	20385592,22720667
YLR451W	YOL118C	1	1	0	inactivates	20385592,22720667
YLR451W	YOR001W	0	2	0		12399584,22720667
YLR451W	YOR108W	0	2	0		12399584,22720667
YLR451W	YOR226C	2	1	0	activates	17417638,20385592,22720667
YLR451W	YOR271C	1	2	0	activates	12399584,16522208,20385592
YLR451W	YOR375C	1	1	0	activates	20385592,22720667
YLR451W	YPL084W	1	1	0	activates	20385592,22720667
YML007W	YAL062W	1	1	0	inactivates	12006656,21329885
YML007W	YBL032W	0	2	0		16522208,21329885
YML007W	YBL051C	1	1	0	activates	20385592,21329885
YML007W	YCR021C	1	1	0	inactivates	17417638,22720667
YML007W	YDL020C	0	3	0		12399584,21329885,22720667
YML007W	YDL038C	1	1	0	activates	20385592,21329885
YML007W	YDR010C	0	2	0		12399584,22720667
YML007W	YDR011W	1	2	0	activates	12399584,20385592,22720667
YML007W	YDR135C	1	1	0	activates	20385592,22720667
YML007W	YDR259C	0	2	0		12399584,22720667
YML007W	YDR261C	0	2	0		12399584,22720667
YML007W	YDR533C	0	2	0		12399584,22720667
YML007W	YEL008W	1	1	0	inactivates	12006656,22720667
YML007W	YEL044W	0	3	0		12399584,21329885,22720667
YML007W	YEL045C	0	2	0		12399584,22720667
YML007W	YER044C	1	1	0	inactivates	12399584,20385592
YML007W	YER078C	0	2	0		12399584,22720667
YML007W	YER079W	0	2	0		12399584,22720667
YML007W	YER154W	1	1	0	activates	20385592,21329885
YML007W	YFL056C	0	2	0		12399584,22720667
YML007W	YFL057C	0	2	0		12399584,21329885
YML007W	YFR017C	0	2	0		21329885,22720667
YML007W	YGL114W	0	2	0		12399584,22720667
YML007W	YGR209C	2	1	0	activates	16522208,17417638,20385592
YML007W	YGR234W	0	3	0		12399584,16522208,21329885
YML007W	YHR048W	0	2	0		12399584,22720667
YML007W	YHR179W	0	3	0		12399584,21329885,22720667
YML007W	YIL123W	1	1	0	activates	12006656,21329885
YML007W	YIR002C	1	1	0	inactivates	12006656,21329885
YML007W	YJL098W	0	2	0		12399584,22720667
YML007W	YJL100W	0	2	0		12399584,16522208
YML007W	YJL101C	1	2	0	activates	12399584,16522208,20385592
YML007W	YJL177W	1	1	0	activates	12006656,21329885
YML007W	YJL213W	1	1	0	inactivates	12006656,21329885
YML007W	YJR104C	1	2	0	activates	16522208,20385592,21329885
YML007W	YJR109C	0	2	0		12399584,22720667
YML007W	YJR110W	0	2	0		12399584,22720667
YML007W	YKL120W	1	1	0	activates	20385592,21329885
YML007W	YKR052C	0	2	0		12399584,16522208
YML007W	YKR071C	0	2	0		12399584,16522208
YML007W	YLL060C	0	2	0		12399584,22720667
YML007W	YLR074C	0	2	0		12399584,16522208
YML007W	YLR075W	0	2	0		12399584,16522208
YML007W	YLR105C	0	2	0		12399584,22720667
YML007W	YLR108C	2	2	0	activates	12399584,17417638,20385592,22720667
YML007W	YLR109W	2	2	0	activates	12399584,17417638,20385592,22720667
YML007W	YLR312C	0	2	0		21329885,22720667
YML007W	YLR438C-A	0	2	0		12399584,22720667
YML007W	YLR460C	0	3	0		12399584,21329885,22720667
YML007W	YML027W	1	1	0	activates	12006656,21329885
YML007W	YML028W	2	3	0	activates	12399584,17417638,20385592,21329885,22720667
YML007W	YML052W	1	1	0	activates	12006656,21329885
YML007W	YML115C	0	2	0		12399584,22720667
YML007W	YML116W	1	2	0	activates	12399584,20385592,22720667
YML007W	YML130C	0	2	0		12399584,22720667
YML007W	YMR038C	1	2	0	activates	12399584,16522208,20385592
YML007W	YMR058W	1	1	0	inactivates	12006656,21329885
YML007W	YMR173W	1	1	0	activates	20385592,22720667
YML007W	YMR173W-A	1	1	0	activates	20385592,22720667
YML007W	YMR318C	0	2	0		21329885,22720667
YML007W	YNL087W	0	2	0		12399584,16522208
YML007W	YNL134C	1	2	0	activates	12399584,16522208,20385592
YML007W	YOL115W	0	2	0		12399584,22720667
YML007W	YOL117W	1	1	0	inactivates	20385592,22720667
YML007W	YOL119C	1	2	0	activates	12399584,20385592,22720667
YML007W	YOL151W	2	1	0	activates	17417638,20385592,22720667
YML007W	YOR043W	1	1	0	activates	20385592,22720667
YML007W	YPL061W	1	1	0	activates	12006656,21329885
YML007W	YPL091W	1	1	0	activates	20385592,22720667
YML007W	YPR048W	0	2	0		12399584,22720667
YML007W	YPR065W	1	2	0	activates	12399584,20385592,22720667
YML027W	YBR202W	1	1	0	inactivates	20385592,22720667
YML027W	YER189W	1	1	0	inactivates	20385592,22720667
YML027W	YLR023C	1	1	0	activates	20385592,22720667
YML027W	YLR047C	1	1	0	inactivates	20385592,22720667
YML027W	YLR274W	1	1	0	inactivates	16522208,20385592
YML027W	YPL087W	1	1	0	inactivates	20385592,22720667
YML027W	YPR019W	1	1	0	inactivates	20385592,22720667
YML051W	YBR018C	1	1	0	inactivates	20385592,22720667
YML051W	YBR019C	1	1	0	inactivates	20385592,22720667
YML051W	YBR020W	1	1	0	inactivates	20385592,22720667
YML051W	YDR009W	1	1	0	inactivates	22720667,24766815
YML051W	YDR019C	1	1	0	activates	20385592,22720667
YML051W	YDR088C	1	1	0	activates	20385592,22720667
YML051W	YLR081W	2	1	0	inactivates	20385592,22720667,24766815
YML051W	YML051W	1	1	0	activates	20385592,22720667
YML051W	YMR023C	1	1	0	inactivates	20385592,22720667
YML051W	YNL289W	1	1	0	activates	20385592,22720667
YML051W	YPL055C	1	1	0	activates	20385592,22720667
YML081W	YLR154C	1	1	0	activates	20385592,22720667
YML099C	YDL068W	0	2	0		12399584,22720667
YML099C	YDR084C	1	2	0	activates	12399584,20385592,22720667
YML099C	YDR522C	0	2	0		12399584,22720667
YML099C	YER069W	3	2	0	inactivates	12399584,16522208,17417638,20385592,24766815
YML099C	YFL023W	0	2	0		12399584,16522208
YML099C	YFL024C	0	2	0		12399584,16522208
YML099C	YJL088W	3	2	0	inactivates	12399584,16522208,17417638,20385592,24766815
YML099C	YML099C	1	1	0	activates	16522208,20385592
YML099C	YOL058W	3	2	0	inactivates	12399584,16522208,17417638,20385592,24766815
YML099C	YOL140W	3	2	0	inactivates	12399584,16522208,17417638,20385592,24766815
YML099C	YOR302W	1	2	0	inactivates	12399584,20385592,22720667
YML099C	YOR303W	1	2	0	inactivates	12399584,20385592,22720667
YML099C	YPL265W	0	2	0		12399584,22720667
YML113W	YGL083W	1	1	0	activates	20385592,22720667
YML113W	YPL157W	1	1	0	activates	20385592,22720667
YMR016C	YAL061W	1	1	0	inactivates	16522208,20385592
YMR016C	YBL029W	0	2	0		12399584,16522208
YMR016C	YBL030C	1	1	0	inactivates	16522208,20385592
YMR016C	YEL040W	0	2	0		12399584,16522208
YMR016C	YER033C	0	2	0		12399584,16522208
YMR016C	YER034W	0	2	0		12399584,16522208
YMR016C	YGL158W	1	1	0	inactivates	16522208,24766815
YMR016C	YIL119C	0	2	0		12399584,16522208
YMR016C	YJR127C	1	1	0	inactivates	16522208,20385592
YMR016C	YKL043W	3	1	0	inactivates	16522208,17417638,20385592,24766815
YMR016C	YKL044W	1	2	0	inactivates	12399584,20385592,22720667
YMR016C	YKL062W	1	1	0	inactivates	16522208,20385592
YMR016C	YLR300W	1	1	0	inactivates	16522208,20385592
YMR016C	YMR016C	1	1	0	activates	16522208,20385592
YMR016C	YMR017W	1	1	0	inactivates	16522208,20385592
YMR019W	YBR222C	1	1	0	inactivates	20385592,22720667
YMR019W	YEL020C	1	1	0	inactivates	20385592,22720667
YMR019W	YFR041C	1	1	0	activates	20385592,22720667
YMR021C	YAR009C	2	1	0	activates	12399584,17417638,20385592
YMR021C	YDR058C	0	2	0		12399584,22720667
YMR021C	YER145C	0	2	0		12399584,16522208
YMR021C	YER146W	0	2	0		12399584,16522208
YMR021C	YGR136W	0	2	0		12399584,16522208
YMR021C	YGR137W	0	2	0		12399584,22720667
YMR021C	YGR250C	1	1	0	inactivates	20385592,22720667
YMR021C	YGR256W	0	2	0		12399584,22720667
YMR021C	YHR193C	0	2	0		12399584,22720667
YMR021C	YHR194W	0	2	0		12399584,22720667
YMR021C	YIL112W	0	2	0		12399584,22720667
YMR021C	YJL148W	0	2	0		12399584,16522208
YML007W	YJR105W	0	2	0		16522208,21329885
YMR021C	YJR048W	1	1	0	inactivates	20385592,22720667
YMR021C	YJR049C	0	2	0		12399584,16522208
